Temperature (C);Location;Wind Speed (km/h);Visibility (km);Cloud Cover;Pressure (millibars);Humidity;Sunshine;Cloud;RainToday
17.73333333;Albury;3.1234;14.812;0;1011.63;0.93;NA;1;Yes
17.60555556;Albury;2.9302;14.0231;0;1011.84;0.95;NA;NA;No
18.73333333;Albury;7.8407;9.7566;0;1011.81;0.93;NA;1;No
22.55555556;Albury;1.61;9.7566;0;1011.72;0.8;NA;1;No
24.76111111;Albury;3.1717;9.9015;0;1011.86;0.7;NA;8;Yes
27.17222222;Albury;1.7388;9.982;0;1011.67;0.56;NA;8;Yes
28.91111111;Albury;2.9463;9.982;0;1011.27;0.55;NA;8;No
30.95555556;Albury;2.7531;11.3988;0;1011.07;0.42;NA;NA;No
32.17222222;Albury;7.728;10.0464;0;1010.47;0.38;NA;2;No
32.12777778;Albury;7.3416;10.0464;0;1010.07;0.32;NA;NA;No
31.98333333;Albury;7.1645;10.3523;0;1009.69;0.35;NA;NA;No
32.53888889;Albury;12.6224;11.27;0;1008.95;0.38;NA;NA;No
31.97777778;Albury;12.0911;11.27;0;1008.2;0.4;NA;NA;No
32.01111111;Albury;8.9194;10.3523;0;1007.57;0.41;NA;NA;No
30.94444444;Albury;13.4113;9.982;0;1007.1;0.39;NA;NA;No
28.57222222;Albury;7.9695;9.9015;0;1007.04;0.5;NA;8;Yes
27.09444444;Albury;6.2307;10.2718;0;1007.03;0.59;NA;7;Yes
24.69444444;Albury;4.4275;10.0464;0;1006.95;0.65;NA;NA;Yes
24.13888889;Albury;12.8478;15.8746;0;1007.07;0.7;NA;NA;No
23.12222222;Albury;11.8496;14.7154;0;1007.62;0.77;NA;NA;No
15.56111111;Albury;3.3327;14.9086;0;1011.53;0.92;NA;NA;No
15.49444444;Albury;3.3649;15.8263;0;1011.34;0.87;NA;NA;No
16.53888889;Albury;3.6225;14.168;0;1008.66;0.91;NA;2;No
13.8;Albury;3.2039;15.7297;0;1011.04;0.9;NA;NA;No
13.31666667;Albury;3.1234;15.6492;0;1011.12;0.9;NA;NA;No
12.60555556;Albury;3.6064;13.8943;0;1010.9;0.92;NA;NA;No
12.32777778;Albury;3.0912;10.8192;0;1011.54;0.93;NA;NA;No
14.96666667;Albury;4.508;9.6761;0;1010.85;0.87;NA;NA;No
16.26111111;Albury;8.6135;9.7083;0;1010.89;0.87;NA;NA;No
16.25;Albury;9.3058;0.9982;0;1010.93;0.92;NA;NA;No
18.88888889;Albury;10.6421;4.5885;0;1010.64;0.89;NA;NA;No
21.35;Albury;14.0392;10.948;0;1010.56;0.76;NA;NA;No
21.20555556;Albury;13.9426;12.0428;0;1010.5;0.76;NA;NA;No
22.33888889;Albury;10.8192;11.27;0;1010.09;0.72;NA;NA;No
23.03333333;Albury;10.2074;15.3111;0;1009.62;0.66;NA;NA;No
23.91111111;Albury;9.4024;11.27;0;1008.8;0.62;NA;NA;No
24.97777778;Albury;7.6636;11.27;0;1008.39;0.51;NA;NA;No
23.8;Albury;9.0482;11.4471;0;1007.71;0.58;NA;NA;Yes
23.59444444;Albury;7.5992;11.27;0;1007.66;0.53;NA;8;Yes
22.50555556;Albury;11.27;11.1251;0;1007.66;0.68;NA;8;Yes
20.01666667;Albury;12.2682;11.4471;0;1007.6;0.78;NA;8;Yes
19.91111111;Albury;16.1966;11.2056;0;1007.87;0.74;NA;NA;Yes
19.35555556;Albury;13.2664;14.9086;0;1008.35;0.76;NA;1;Yes
17.88333333;Albury;12.6868;14.9569;0;1008.32;0.85;NA;NA;No
17.25;Albury;10.5294;15.8263;0;1008.16;0.89;NA;NA;No
16.62777778;Albury;6.3756;15.8263;0;1008.15;0.92;NA;NA;No
15.84444444;Albury;3.5259;14.9569;0;1009.37;0.84;NA;NA;No
17;Albury;2.6565;14.9086;0;1008.06;0.92;NA;NA;No
17.06666667;Albury;6.6332;15.8263;0;1007.86;0.86;NA;NA;No
16.50555556;Albury;6.9874;14.9569;0;1008.06;0.79;NA;NA;No
14.98333333;Albury;9.4507;11.2056;0;1007.87;0.83;NA;NA;No
16.02222222;Albury;12.3809;11.2056;0;1007.98;0.81;NA;NA;No
16.16111111;Albury;15.8746;9.982;0;1008.07;0.81;NA;NA;No
18.84444444;Albury;22.1053;9.982;0;1007.86;0.68;NA;NA;No
21.11666667;Albury;20.2055;9.982;0;1007.95;0.68;NA;NA;No
22.50555556;Albury;15.1501;9.982;0;1008.2;0.62;NA;NA;No
23.79444444;Albury;17.2431;11.27;0;1007.95;0.54;NA;NA;No
23.88888889;Albury;15.5848;11.27;0;1008.03;0.51;NA;NA;No
25.83333333;Albury;16.422;11.4471;0;1008.03;0.44;NA;NA;No
25.92777778;Albury;21.6867;11.27;0;1007.73;0.43;NA;NA;No
25;Albury;20.0767;9.982;0;1007.71;0.42;NA;NA;No
24.94444444;Albury;18.6599;10.3523;0;1007.73;0.43;NA;NA;Yes
24.92777778;Albury;16.9855;9.982;0;1007.81;0.45;NA;NA;Yes
22.8;Albury;12.397;11.2056;0;1008.02;0.51;NA;5;Yes
19.33888889;Albury;7.3255;11.3988;0;1008.55;0.7;NA;8;Yes
17.80555556;Albury;4.7817;9.982;0;1008.62;0.78;NA;NA;No
17.78333333;Albury;3.4615;15.8263;0;1008.73;0.75;NA;NA;No
16.48888889;Albury;6.3434;14.9569;0;1009.41;0.79;NA;NA;No
15.69444444;Albury;6.5044;15.8263;0;1009.79;0.83;NA;2;No
15.62777778;Albury;3.3649;15.8263;0;1009.69;0.81;NA;8;Yes
16.21111111;Albury;4.2182;14.7154;0;1007.41;0.93;NA;8;Yes
15.57777778;Albury;6.2951;15.8263;0;1009.61;0.84;NA;NA;No
15.57777778;Albury;3.3166;15.8263;0;1009.32;0.81;NA;NA;No
15.60555556;Albury;3.7191;14.9569;0;1009.37;0.81;NA;NA;No
15.05;Albury;7.7924;9.982;0;1009.14;0.83;NA;8;No
17.06666667;Albury;9.3219;9.982;0;1009.12;0.73;NA;8;Yes
17.48333333;Albury;7.4221;9.982;0;1009.19;0.72;NA;1;No
17.66666667;Albury;8.7745;9.982;0;1009.19;0.71;NA;NA;Yes
18.8;Albury;8.7584;9.982;0;1008.99;0.69;NA;8;Yes
19.68333333;Albury;8.7423;11.0285;0;1008.93;0.67;NA;NA;No
18.82222222;Albury;10.626;11.27;0;1008.11;0.78;NA;NA;No
20;Albury;4.7495;11.27;0;1007.52;0.77;NA;NA;No
21.15;Albury;7.7924;11.3988;0;1007.29;0.72;NA;NA;No
23.65555556;Albury;11.0124;11.2056;0;1006.83;0.67;NA;NA;No
23.61666667;Albury;15.2145;11.2056;0;1006.16;0.6;NA;NA;No
23.81666667;Albury;10.6421;11.3988;0;1005.9;0.62;NA;8;No
22.03888889;Albury;25.0033;11.27;0;1005.65;0.7;NA;4;Yes
19.95;Albury;16.1644;11.0768;0;1006.32;0.7;NA;1;No
18.92222222;Albury;8.3237;11.2861;0;1006.71;0.8;NA;NA;No
17.26666667;Albury;7.8085;9.8532;0;1007.17;0.88;NA;NA;No
16.17777778;Albury;5.957;15.4399;0;1007.38;0.9;NA;NA;No
15.83333333;Albury;6.3434;14.2324;0;1007.32;0.93;NA;NA;No
16.73333333;Albury;6.0053;3.9123;0;1007.28;0.93;NA;NA;No
16.71111111;Albury;13.1054;15.5526;0;1006.86;0.97;NA;NA;No
16.26666667;Albury;5.474;6.6976;0;1009.54;0.97;NA;NA;No
16.13888889;Albury;11.0446;14.6349;0;1007.4;0.97;NA;2;No
16.08888889;Albury;3.0912;14.6349;0;1006.87;0.97;NA;8;Yes
15.55555556;Albury;2.7692;7.8246;0;1007.66;0.96;NA;8;Yes
14.51666667;Albury;3.0268;4.9427;0;1007.73;1;NA;NA;No
17.08888889;Albury;10.8192;6.9391;0;1007.8;0.99;NA;8;No
17.66666667;Albury;9.5956;10.4811;0;1008.39;0.96;NA;7;Yes
19.79444444;Albury;10.5133;11.27;0;1008.32;0.85;NA;NA;No
22.01666667;Albury;10.7709;11.27;0;1008.71;0.74;NA;7;No
21.13888889;Albury;9.4668;11.0768;0;1009.28;0.73;NA;7;No
21.04444444;Albury;15.1018;11.27;0;1009.72;0.73;NA;1;No
18.93888889;Albury;13.524;7.2772;0;1010.77;0.89;NA;NA;No
18.91666667;Albury;3.381;6.5366;0;1010.97;0.9;NA;NA;No
20.05;Albury;4.7334;11.27;0;1010.28;0.78;NA;NA;No
21.06666667;Albury;9.0643;11.27;0;1009.53;0.73;NA;8;No
20.05;Albury;0.3703;11.0768;0;1009.78;0.78;NA;8;No
20;Albury;0.0644;11.27;0;1009.83;0.83;NA;8;Yes
18.86666667;Albury;0.0322;11.27;0;1010.18;0.9;NA;3;No
17.95555556;Albury;3.7835;11.0768;0;1010.43;0.96;NA;NA;No
17.71111111;Albury;12.2199;11.2056;0;1010.09;0.97;NA;NA;No
17.73333333;Albury;10.6099;11.9784;0;1009.92;0.93;NA;NA;No
16.79444444;Albury;5.3935;8.05;0;1010.08;0.97;NA;8;No
16.66666667;Albury;6.1824;7.9695;0;1010.49;0.97;NA;5;No
16.16111111;Albury;6.2951;6.118;0;1010.1;0.97;NA;NA;No
17.01111111;Albury;5.4096;13.685;0;1013.23;0.91;NA;4;No
16.11666667;Albury;2.8658;6.118;0;1010.3;0.97;NA;NA;No
16.11666667;Albury;2.8497;6.0697;0;1010.48;0.97;NA;5;No
15.55555556;Albury;5.8121;6.5849;0;1010.86;0.96;NA;NA;No
14.00555556;Albury;3.0751;5.9731;0;1010.7;1;NA;NA;No
16.11666667;Albury;9.3541;5.9731;0;1011.39;0.93;NA;NA;No
16.05;Albury;9.0643;3.6708;0;1011.92;0.93;NA;7;No
16.21111111;Albury;7.5831;4.991;0;1012.57;0.99;NA;8;No
17.80555556;Albury;7.728;11.27;0;1013.15;0.89;NA;NA;No
18.88333333;Albury;5.2325;10.8997;0;1013.59;0.84;NA;NA;No
20.18888889;Albury;7.8729;11.27;0;1013.43;0.77;NA;2;Yes
22.26666667;Albury;11.0607;11.27;0;1013.32;0.67;NA;6;No
22.35555556;Albury;12.9766;11.4471;0;1013.49;0.7;NA;8;Yes
23.86666667;Albury;10.8675;11.27;0;1013.22;0.54;NA;NA;Yes
23.88888889;Albury;9.5312;11.27;0;1012.83;0.58;NA;8;No
22.95555556;Albury;11.8013;11.4471;0;1012.85;0.56;NA;8;No
22.47777778;Albury;10.8192;11.1251;0;0;0.58;NA;NA;No
20.85555556;Albury;4.5885;11.27;0;1012.28;0.7;NA;1;No
19.16111111;Albury;0.7728;9.982;0;1012.44;0.82;NA;NA;No
17.73333333;Albury;9.1126;9.982;0;1012.44;0.84;NA;NA;No
18.23888889;Albury;6.2468;15.8263;0;1012.62;0.81;NA;NA;No
17.81666667;Albury;1.6261;14.9569;0;1013.45;0.88;NA;6;No
17.71111111;Albury;12.9444;15.8263;0;1013.41;0.84;NA;8;Yes
17.2;Albury;3.0912;15.7297;0;1013.5;0.9;NA;8;Yes
15.30555556;Albury;2.6243;14.168;0;1015.55;0.9;NA;NA;No
16.55;Albury;3.2522;15.8263;0;1013.21;0.93;NA;NA;No
16.09444444;Albury;6.0053;14.9086;0;1013.21;0.96;NA;7;No
15.55;Albury;2.4633;14.0875;0;1013.5;0.93;NA;NA;No
14.93333333;Albury;4.7334;9.9015;0;1013.79;0.93;NA;NA;No
17.08888889;Albury;7.9051;9.982;0;1014.1;0.93;NA;NA;No
18.65555556;Albury;7.3738;10.3523;0;1014.13;0.85;NA;NA;No
19.81111111;Albury;11.0768;11.2056;0;1014.61;0.79;NA;NA;No
21.06111111;Albury;7.7924;11.2056;0;0;0.73;NA;7;No
22.20555556;Albury;11.1734;11.3988;0;1015.48;0.63;NA;8;No
22.75;Albury;12.558;11.4471;0;1015;0.57;NA;8;Yes
23.79444444;Albury;13.6045;11.4471;0;1015.18;0.54;NA;8;No
23.48333333;Albury;10.8353;15.3111;0;1015.29;0.51;NA;NA;Yes
23.96111111;Albury;10.787;11.2056;0;1015.17;0.53;NA;8;No
24.95;Albury;10.8031;11.2056;0;1014.96;0.5;NA;8;Yes
23.95555556;Albury;12.3004;11.2056;0;1014.66;0.53;NA;7;No
23.95555556;Albury;12.2843;11.2056;0;1014.77;0.5;NA;NA;No
23.86111111;Albury;3.0912;11.2056;0;1014.68;0.54;NA;NA;No
19.26666667;Albury;0.5474;10.3523;0;1015.04;0.75;NA;NA;No
17.28888889;Albury;3.1073;9.982;0;1015.58;0.87;NA;NA;No
16.62222222;Albury;3.1395;15.8263;0;1015.88;0.93;NA;NA;No
16.67222222;Albury;3.3005;14.9569;0;1015.95;0.87;NA;NA;No
15.07222222;Albury;2.2862;15.8263;0;1015.99;0.93;NA;NA;No
14.51666667;Albury;3.0268;14.9086;0;1015.89;0.93;NA;8;No
17.84444444;Albury;12.3326;14.9569;0;1012.82;0.8;NA;8;No
14.44444444;Albury;3.1556;14.9086;0;1015.98;0.93;NA;8;No
13.88888889;Albury;3.1234;14.9086;0;1015.71;0.96;NA;7;Yes
14.43333333;Albury;5.6028;14.0875;0;1015.63;0.9;NA;8;Yes
14.92777778;Albury;4.6207;11.0446;0;1015.59;0.87;NA;8;No
17.04444444;Albury;8.9999;11.2056;0;1015.49;0.82;NA;8;Yes
18.78888889;Albury;8.694;11.0285;0;1015.64;0.78;NA;NA;No
21.16111111;Albury;12.3004;11.2056;0;1015.46;0.73;NA;8;No
23.86666667;Albury;12.7029;11.2056;0;1015.35;0.62;NA;8;No
24.96666667;Albury;15.3594;10.3523;0;1015.21;0.56;NA;NA;No
26.13333333;Albury;14.4417;10.0464;0;1014.56;0.47;NA;NA;No
27.22222222;Albury;15.8907;10.0464;0;1014.36;0.44;NA;NA;No
27.73888889;Albury;14.6349;10.4006;0;1014.11;0.39;NA;NA;No
27.77777778;Albury;15.9229;9.982;0;1013.56;0.4;NA;8;No
27.8;Albury;15.778;9.982;0;1013.07;0.39;NA;7;No
27.87222222;Albury;13.5723;10.3523;0;1012.83;0.37;NA;8;No
26.15555556;Albury;10.7226;9.982;0;1012.55;0.43;NA;6;Yes
23.97777778;Albury;7.9856;9.982;0;1012.46;0.54;NA;8;Yes
22.57222222;Albury;10.6421;10.3523;0;1012.52;0.58;NA;8;Yes
21.13888889;Albury;10.8997;9.982;0;1012.58;0.6;NA;2;Yes
20.43888889;Albury;10.9319;15.8263;0;1012.41;0.67;NA;NA;No
20.42777778;Albury;10.3362;14.9569;0;1012.66;0.7;NA;8;Yes
19.35555556;Albury;11.0124;15.8263;0;1012.6;0.74;NA;8;No
18.75;Albury;10.8353;15.8263;0;1012.59;0.76;NA;6;Yes
19.87777778;Albury;10.143;14.9569;0;1012.55;0.85;NA;8;No
17.22222222;Albury;13.9265;15.8263;0;1012.09;0.84;NA;7;No
16.64444444;Albury;14.3451;15.8263;0;1012.11;0.87;NA;8;Yes
16.55;Albury;10.0142;14.9569;0;1012.39;0.88;NA;NA;No
16.09444444;Albury;9.4829;8.1305;0;1012.38;0.87;NA;NA;No
17.66666667;Albury;10.9963;9.982;0;1012.66;0.84;NA;8;No
20.78333333;Albury;14.812;9.982;0;1012.65;0.7;NA;8;Yes
22.73333333;Albury;15.4721;9.982;0;1012.39;0.67;NA;NA;Yes
26.01666667;Albury;16.8567;9.982;0;1012.47;0.55;NA;1;No
26.12777778;Albury;13.2825;15.2628;0;1012.91;0.58;NA;NA;No
28.83888889;Albury;9.66;9.982;0;0;0.51;NA;NA;No
29.00555556;Albury;10.8031;9.982;0;1012.36;0.51;NA;NA;No
31.03333333;Albury;7.6475;10.3523;0;1012.33;0.45;NA;NA;No
31.13333333;Albury;11.1734;16.0517;0;1011.95;0.36;NA;8;Yes
31.13333333;Albury;11.27;9.982;0;1011.74;0.41;NA;NA;Yes
31.21111111;Albury;10.7709;10.3523;0;1011.73;0.41;NA;NA;No
30.02222222;Albury;11.0768;9.982;0;1011.45;0.48;NA;NA;No
27.87222222;Albury;9.177;9.982;0;1011.65;0.58;NA;NA;No
25.40555556;Albury;7.9695;9.982;0;1011.99;0.66;NA;NA;No
22.75555556;Albury;4.6207;9.982;0;1012.36;0.79;NA;NA;No
22.68888889;Albury;6.5849;15.8263;0;1012.47;0.79;NA;NA;No
21.2;Albury;6.5044;14.9569;0;1012.57;0.84;NA;NA;No
21.55;Albury;6.3917;15.8263;0;1012.66;0.81;NA;NA;No
21.43888889;Albury;10.8353;15.8263;0;1012.39;0.82;NA;NA;No
19.50555556;Albury;2.898;14.9569;0;1015.42;0.92;NA;NA;No
19.86111111;Albury;13.4918;15.8263;0;1012.38;0.88;NA;8;Yes
19.33333333;Albury;10.948;15.8263;0;1012.48;0.87;NA;NA;Yes
18.75;Albury;10.1591;14.8764;0;1012.44;0.91;NA;7;Yes
18.84444444;Albury;7.9856;7.1323;0;1012.47;0.9;NA;NA;Yes
19.91111111;Albury;10.9963;9.8049;0;1012.85;0.87;NA;NA;Yes
22.10555556;Albury;14.49;9.8371;0;1012.81;0.81;NA;NA;Yes
24.95;Albury;16.0195;9.9015;0;0;0.69;NA;NA;No
25;Albury;11.1573;9.982;0;1013.17;0.74;NA;NA;No
27.3;Albury;13.7816;9.982;0;1014;0.67;NA;NA;No
27.96666667;Albury;16.0034;9.982;0;1013.21;0.62;NA;NA;Yes
30.11666667;Albury;17.388;9.982;0;1012.98;0.5;NA;NA;No
31.04444444;Albury;23.667;9.982;0;1012.5;0.45;NA;NA;Yes
31.20555556;Albury;17.5168;11.2056;0;1012.44;0.47;NA;NA;Yes
32.17222222;Albury;16.2932;9.982;0;1012.52;0.42;NA;NA;No
32.54444444;Albury;12.3809;10.3523;0;1012.62;0.4;NA;NA;No
31.03888889;Albury;10.1591;9.982;0;1012.44;0.44;NA;NA;No
28.95555556;Albury;8.372;9.982;0;1012.65;0.54;NA;NA;No
26.47777778;Albury;7.7441;10.3523;0;1013.44;0.64;NA;NA;No
22.91666667;Albury;8.05;9.982;0;1014.17;0.73;NA;NA;No
23.38333333;Albury;6.7298;15.8263;0;1014.58;0.73;NA;NA;No
22.45;Albury;3.5098;14.9569;0;1015.15;0.83;NA;8;No
22.6;Albury;6.0536;15.8263;0;1015.69;0.77;NA;NA;No
19.98333333;Albury;3.5581;15.8263;0;1015.99;0.9;NA;NA;No
20.95555556;Albury;3.0751;15.8263;0;1016.78;0.87;NA;NA;No
18.87222222;Albury;3.703;15.8263;0;1016.49;0.9;NA;NA;No
18.33888889;Albury;6.4078;15.8263;0;1016.69;0.93;NA;NA;No
18.85;Albury;5.6028;11.6886;0;1016.84;0.93;NA;NA;No
17.27777778;Albury;4.7978;11.2056;0;1017.27;0.99;NA;NA;No
19.91666667;Albury;4.9588;9.982;0;1017.3;0.87;NA;NA;No
23.6;Albury;7.9212;10.3523;0;1017.88;0.74;NA;NA;No
25.99444444;Albury;10.9319;9.982;0;1017.85;0.61;NA;4;Yes
27.73333333;Albury;12.7029;9.982;0;1017.78;0.55;NA;3;Yes
28.79444444;Albury;15.9068;9.982;0;1018.19;0.5;NA;NA;No
29.88333333;Albury;20.2538;9.982;0;1018.67;0.47;NA;NA;No
30.97222222;Albury;17.227;9.982;0;1018.15;0.45;NA;8;No
31.91666667;Albury;11.2539;10.3523;0;1017.78;0.41;NA;NA;NA
32.12777778;Albury;15.4399;9.982;0;1016.77;0.42;NA;NA;No
32.12777778;Albury;17.3236;9.982;0;1017.07;0.39;NA;NA;No
31.08333333;Albury;17.1626;9.982;0;1017.26;0.44;NA;NA;No
31.01666667;Albury;12.3809;9.982;0;1017.23;0.44;NA;NA;No
27.26666667;Albury;10.8031;9.982;0;1016.27;0.64;NA;NA;No
25.45555556;Albury;0.8855;10.3523;0;1016.14;0.68;NA;8;No
22.8;Albury;4.6207;9.982;0;1017.94;0.84;NA;8;Yes
23.21666667;Albury;6.1824;15.8263;0;1017.58;0.79;NA;NA;No
22.23888889;Albury;2.7853;14.9569;0;1017.7;0.85;NA;NA;No
20.41666667;Albury;23.8602;15.6492;0;1008.14;0.84;NA;NA;No
19.88333333;Albury;10.3684;15.6492;0;1008.38;0.85;NA;NA;No
16.81111111;Albury;6.5688;14.9569;0;1009.23;0.92;NA;NA;No
19.37777778;Albury;10.1913;15.7297;0;1007.8;0.9;NA;8;No
18.86666667;Albury;4.9105;14.812;0;1007.64;0.93;NA;4;No
18.88333333;Albury;5.8121;13.9426;0;1007.73;0.93;NA;3;Yes
17.87222222;Albury;5.1198;10.8997;0;1008.14;0.97;NA;8;Yes
18.93888889;Albury;4.8783;10.8997;0;1009.1;0.99;NA;8;Yes
20.08888889;Albury;9.7727;11.2056;0;1009.47;0.92;NA;NA;Yes
21.08888889;Albury;12.3326;11.27;0;1009.31;0.87;NA;NA;No
22.17777778;Albury;12.7995;11.2056;0;1009.21;0.81;NA;NA;No
23.53333333;Albury;16.1805;11.3988;0;1009.38;0.71;NA;NA;No
23.84444444;Albury;14.2646;11.27;0;1009.41;0.69;NA;NA;No
24.95555556;Albury;12.719;11.27;0;1009.02;0.62;NA;NA;Yes
25.92222222;Albury;10.7065;11.4471;0;1009;0.58;NA;NA;No
24.96111111;Albury;15.8746;11.27;0;1008.75;0.62;NA;8;No
24.79444444;Albury;17.0338;11.27;0;1008.94;0.58;NA;7;NA
23.75555556;Albury;20.1572;11.4471;0;1008.76;0.62;NA;NA;No
22.12777778;Albury;21.8316;11.27;0;1008.95;0.68;NA;NA;No
21.06111111;Albury;13.7172;11.2056;0;1008.93;0.68;NA;NA;No
21.06666667;Albury;10.4489;10.3523;0;1009.29;0.68;NA;NA;No
18.86666667;Albury;3.3649;9.982;0;1009.42;0.84;NA;NA;No
18.26666667;Albury;6.4078;15.8263;0;1009.53;0.84;NA;NA;No
17.87777778;Albury;5.9731;14.9569;0;1009.78;0.86;NA;NA;No
21.08888889;Albury;3.1878;15.8263;0;1017.18;0.9;NA;NA;No
21.55;Albury;6.1502;15.8263;0;1016.9;0.87;NA;NA;No
18.78333333;Albury;9.3058;14.9569;0;1017.18;0.85;NA;NA;No
19.97777778;Albury;3.2683;15.8263;0;1016.59;0.93;NA;7;No
20.99444444;Albury;6.3595;15.8263;0;1016.39;0.88;NA;1;No
19.98888889;Albury;4.7978;14.9569;0;1016.52;0.88;NA;NA;No
18.86666667;Albury;0;15.7297;0;1016.34;0.97;NA;8;Yes
22.08888889;Albury;3.22;9.982;0;1016.64;0.82;NA;NA;No
23.77222222;Albury;0.966;9.982;0;1016.74;0.75;NA;NA;No
27.17777778;Albury;0.805;9.982;0;1017.06;0.6;NA;NA;No
28.79444444;Albury;5.2486;9.982;0;1016.71;0.55;NA;NA;Yes
30.86111111;Albury;8.8872;10.3523;0;1017;0.55;NA;1;No
32.03888889;Albury;8.211;9.982;0;1016.81;0.46;NA;NA;No
32.58888889;Albury;11.3827;9.982;0;1016.61;0.5;NA;NA;No
32.63888889;Albury;13.7011;10.3523;0;1015.91;0.44;NA;NA;No
32.15;Albury;12.6546;9.982;0;1016.18;0.43;NA;NA;No
31.08333333;Albury;14.2163;9.982;0;1015.69;0.45;NA;NA;No
32.07777778;Albury;8.7423;10.3523;0;1015.82;0.42;NA;NA;No
30.97222222;Albury;12.4453;9.982;0;1014.89;0.45;NA;NA;No
28.86111111;Albury;7.5992;9.982;0;1015.24;0.55;NA;8;Yes
26.41111111;Albury;4.4758;9.982;0;1014.74;0.65;NA;NA;No
23.81666667;Albury;3.22;11.2056;0;1014.62;0.75;NA;8;No
23.31111111;Albury;12.397;15.8263;0;1014.73;0.79;NA;8;Yes
24.53888889;Albury;11.9623;14.9569;0;1014.5;0.72;NA;NA;No
21.96666667;Albury;30.8315;15.8263;0;1015.64;0.72;NA;NA;No
19.88333333;Albury;20.0284;15.8263;0;1016.93;0.79;NA;NA;No
14.98888889;Albury;10.8353;14.9569;0;1016.56;0.86;NA;NA;No
17.77777778;Albury;11.431;15.8263;0;1017.74;0.9;NA;NA;No
17.22222222;Albury;11.5598;15.8263;0;1018.25;0.89;NA;8;No
16.76666667;Albury;6.9874;14.9569;0;1018.2;0.87;NA;8;No
17.17777778;Albury;12.4614;9.982;0;1017.76;0.81;NA;NA;No
17.71111111;Albury;16.9211;9.982;0;1018.34;0.78;NA;8;No
17.76111111;Albury;10.6421;10.3523;0;1019.16;0.83;NA;8;No
19.90555556;Albury;15.778;9.982;0;1018.74;0.73;NA;NA;No
21.11666667;Albury;9.8532;9.982;0;1019.29;0.68;NA;NA;Yes
21.19444444;Albury;9.5956;10.3523;0;1019.01;0.68;NA;NA;No
22.25;Albury;9.8371;9.982;0;1018.68;0.64;NA;NA;No
21.25555556;Albury;7.9534;10.0464;0;1017.99;0.72;NA;8;Yes
22.64444444;Albury;11.0607;11.4471;0;1017.66;0.63;NA;3;Yes
22.80555556;Albury;10.8997;11.27;0;1016.61;0.62;NA;7;Yes
22.82777778;Albury;10.7548;11.27;0;1016.11;0.7;NA;NA;No
22.63333333;Albury;5.5223;11.4471;0;1015.78;0.66;NA;1;No
20.18888889;Albury;12.2521;11.27;0;1015.5;0.82;NA;NA;Yes
20.18333333;Albury;9.4024;11.27;0;1015.4;0.77;NA;NA;Yes
19.07222222;Albury;4.9588;10.0303;0;1015.46;0.88;NA;NA;No
17.87222222;Albury;3.5259;9.982;0;1015.91;0.95;NA;NA;No
17.25;Albury;6.5849;15.8263;0;1016.15;0.92;NA;NA;No
16.32777778;Albury;6.9552;14.9569;0;1016.35;0.89;NA;NA;No
15.05555556;Albury;6.9391;15.8263;0;1016.27;0.87;NA;NA;No
14.98888889;Albury;11.5598;15.8263;0;1016.44;0.83;NA;NA;No
13.20555556;Albury;4.4436;9.982;0;1016.42;0.95;NA;NA;No
13.36666667;Albury;6.9552;15.8263;0;1016.05;0.9;NA;NA;No
14.31666667;Albury;11.5598;15.8263;0;1015.86;0.84;NA;8;No
14.33888889;Albury;16.8889;15.2628;0;1015.97;0.84;NA;7;Yes
12.74444444;Albury;2.0286;9.982;0;1015.85;0.9;NA;NA;No
14.85;Albury;12.9444;9.982;0;1016.03;0.83;NA;NA;No
17.47222222;Albury;10.948;9.982;0;1016.04;0.75;NA;NA;No
19.97777778;Albury;15.8585;9.982;0;1015.63;0.64;NA;NA;No
22.17777778;Albury;12.8156;10.0464;0;1015.79;0.59;NA;4;No
22.7;Albury;15.1018;11.4471;0;1015.85;0.53;NA;NA;No
23.91111111;Albury;19.9479;11.27;0;1015.69;0.48;NA;NA;No
24.95;Albury;13.5401;11.27;0;1015.48;0.42;NA;8;Yes
25.01111111;Albury;13.8782;10.3523;0;1015.01;0.39;NA;NA;No
25.01666667;Albury;14.5222;9.982;0;1014.67;0.42;NA;NA;No
24.92777778;Albury;14.5222;9.982;0;1014.21;0.42;NA;NA;No
23.99444444;Albury;10.9319;11.3988;0;1014.3;0.44;NA;NA;No
23.81111111;Albury;16.0195;11.2056;0;0;0.45;NA;NA;No
21.16111111;Albury;11.3827;11.27;0;0;0.59;NA;NA;Yes
19.85;Albury;9.0643;11.3988;0;1015.08;0.65;NA;NA;Yes
17.2;Albury;3.6708;11.2056;0;1016.47;0.86;NA;NA;No
16.68888889;Albury;3.7835;14.9086;0;1016.49;0.89;NA;NA;No
16.27777778;Albury;3.5742;14.168;0;1016.29;0.91;NA;NA;No
15.02777778;Albury;3.7191;11.9784;0;1016.11;0.92;NA;NA;No
13.96111111;Albury;3.7674;9.982;0;1016.23;0.95;NA;NA;No
13.24444444;Albury;6.3112;9.982;0;1016.4;0.9;NA;NA;No
13.31666667;Albury;3.9767;9.982;0;1016.33;0.93;NA;NA;No
12.3;Albury;3.7191;9.982;0;1016.49;0.95;NA;NA;No
12.55;Albury;6.6815;9.982;0;1016.49;0.95;NA;NA;No
12.20555556;Albury;5.313;9.982;0;1016.41;0.93;NA;NA;No
13.80555556;Albury;9.6761;9.982;0;1016.32;0.93;NA;NA;No
